IKIDEN	Country	prod1	prod2	prod3	prod4	prod5	prod6	prod7	prod8	prod9	prod10	prod11	prod12	prod13	prod14	prod15	prod16	prod17	prod18	prod19	prod20	prod21	prod22	prod23	prod24	prod25	prod26	prod27	prod28	prod29	prod30	Who	Frequence	When	Taste	Healthy	Pleasure	No preparation	Ways	Guest	Authentic	Not expensive	Supermarket	Deli	Caterer	Fish shop	Market	Mobile van	Everyday	Special	Day snack	Evening snack	Aperitif	Starter	Salad	Cooked meal	Sandwich	Main	Vegetable	Lemon	Bread, butter	Lemon, bread, butter	C. fraîche	C. fraîche with herbs	Fresh cheese	Fresh cheese with herbs	Shallots	Mustard	Butter	Black pepper	Horseradish	Scottish	Norwegian	Atlantic	Irish	Wild	Do not know	Colour	Price	Origin	Brand	Advertising	Glossiness	Packaging	Labelling information	Number slices	Weight	Use by date	Usual brand	Appetising	Firm	Regular	Nice colour	Nice odour	Smooth texture	Firm texture	Greasy mouth	Characteristic taste	Not too salty 
126	Sittingbourne	1,0292	-0,2058	-1,4409	1,0292	-0,2058	-0,8234	-0,2058	0,4117	-0,8234	1,0292	-0,2058	-1,4409	0,4117	0,4117	-2,0585	0,4117	1,6468	-2,0585	0,4117	-0,8234	-0,2058	0,4117	-1,4409	1,0292	-0,2058	1,6468	1,0292	0,4117	1,0292	-0,2058	Adults	3 to 4 times a year	All year round	Most. Agree	Most. Agree	Most. Agree	Neither	Neither	Most. Agree	Neither	Most. Disa.	Yes	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No
127	Sittingbourne	-0,8814	-0,8814	2,1842	0,2682	-0,4982	0,2682	-0,8814	1,0346	1,0346	-0,8814	-0,8814	-0,8814	-0,8814	0,2682	-0,115	-0,8814	0,2682	1,4178	0,6514	-0,4982	-0,8814	-0,4982	-0,8814	-0,8814	-0,8814	1,801	0,6514	-0,8814	1,0346	2,1842	Both	Once a month	Only the winter	Neither	Most. Disa.	Neither	Neither	Most. Agree	Neither	Comp. Disa.	Most. Agree	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	No	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	No	No	No	No	No
201	Whitley bay	0,9921	0,9921	-0,1984	0,3968	0,3968	-0,7937	-0,1984	-0,7937	1,5874	0,9921	0,3968	-1,3889	-0,7937	-0,7937	-0,7937	0,3968	-0,7937	-0,7937	0,9921	-1,9842	-0,7937	2,1826	-0,7937	-0,1984	-1,3889	-0,1984	-0,1984	0,9921	1,5874	0,9921	Adults	5 to 6 times a year	All year round	Most. Agree	Most. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	Yes	Yes	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No
202	Whitley bay	-0,7507	0,8205	1,3443	-0,7507	-0,7507	1,3443	1,3443	-1,7982	0,8205	-0,227	-0,7507	-1,7982	0,2968	0,2968	-0,227	-1,2744	0,8205	-0,227	0,8205	-1,2744	0,8205	1,3443	-1,2744	-1,2744	-0,7507	0,8205	0,2968	-0,227	0,8205	1,3443	Adults	5 to 6 times a year	All year round	Comp. Agree	Most. Agree	Neither	Neither	Most. Agree	Most. Agree	Neither	Most. Disa.	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	Yes	No	No
203	Whitley bay	-1,2753	-1,2753	-0,4251	0	0,8502	-0,8502	0,8502	-0,8502	0,8502	0,8502	-1,7005	-1,7005	0,8502	-0,4251	0	-0,8502	1,7005	0	-0,8502	0,8502	-0,8502	0,8502	1,2753	0,4251	0	0,8502	0	-1,7005	1,7005	0,8502	Adults	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Yes	No	No	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No
204	Whitley bay	-0,3035	-1,0319	-0,6677	0,7891	-0,6677	1,1533	-1,0319	-1,3961	-1,0319	1,1533	0,7891	0,4249	1,1533	0,7891	1,1533	-0,3035	1,1533	0,4249	-1,3961	-1,7603	-1,0319	1,1533	1,1533	0,4249	0,7891	-0,6677	-0,6677	1,1533	0,0607	-1,7603	Adults	Once a month	All year round	Comp. Agree	Neither	Most. Agree	Neither	Neither	Neither	Neither	Neither	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No
205	Whitley bay	-0,0754	-1,5844	-1,5844	1,4335	-0,0754	-0,0754	-0,0754	1,4335	-0,0754	0,679	0,679	0,679	0,679	0,679	-0,8299	0,679	-0,0754	0,679	0,679	-1,5844	-0,8299	1,4335	-0,8299	-0,0754	-1,5844	-0,0754	-0,0754	-2,3389	0,679	1,4335	Adults	Once every 2 weeks	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Most. Agree	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No
208	Whitley bay	0,562	1,9668	0,562	1,2644	1,2644	-1,5454	-0,8429	1,2644	-0,8429	-0,8429	1,2644	-0,8429	-0,8429	0,562	-1,5454	0,562	-0,8429	-1,5454	-0,1405	-1,5454	-0,1405	1,2644	0,562	-0,1405	1,2644	-0,8429	-0,1405	-0,1405	0,562	-0,1405	Both	Once a year	Christmas and NY	Most. Agree	Neither	Neither	Neither	Comp. Agree	Comp. Agree	Neither	Neither	Yes	Yes	No	No	No	No	No	Yes	No	No	No	Yes	Yes	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No
209	Whitley bay	-0,7506	-0,1876	-1,8765	0,9382	0,9382	-0,7506	-2,4394	-1,8765	0,9382	0,9382	0,9382	0,9382	-0,1876	-1,3135	-0,1876	-0,1876	0,9382	-1,3135	-0,7506	0,3753	0,9382	0,9382	0,9382	-0,1876	-0,1876	-0,1876	0,9382	0,9382	0,9382	-0,1876	Adults	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Yes	No	No	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	Yes	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	No	Yes	Yes	Yes	No	No	Yes	No	Yes	No	No	No	No
210	Whitley bay	-1,1285	-0,3762	-1,1285	0	1,1285	-1,5047	-1,5047	-0,3762	1,1285	-0,3762	1,1285	1,1285	-0,7524	-0,3762	0,7524	0,3762	1,1285	1,1285	1,1285	0,7524	1,1285	0	0,3762	-1,1285	1,1285	-1,1285	-1,5047	1,1285	-1,5047	-0,7524	Adults	Once a month	All year round	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	No	Yes	No	No	No	No	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	Yes	Yes	No
211	Whitley bay	-0,5997	1,0358	-0,1908	-0,5997	1,0358	-0,5997	-0,5997	-0,5997	-0,1908	1,8535	1,4446	-1,4174	1,4446	0,6269	0,6269	0,2181	-0,1908	0,6269	0,2181	0,6269	-1,0085	-1,4174	-0,5997	-1,4174	-1,4174	1,0358	-1,4174	1,4446	1,0358	-1,0085	Adults	3 to 4 times a year	All year round	Comp. Agree	Neither	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	No	No	No	No
212	Whitley bay	0,3883	0,3883	0,3883	-0,5077	-1,4038	1,2843	-0,5077	-1,4038	0,3883	1,2843	0,3883	0,3883	-0,5077	-1,4038	-0,5077	1,2843	0,3883	0,3883	-0,5077	1,2843	-0,5077	0,3883	-0,5077	-0,5077	-0,5077	1,2843	-3,1958	1,2843	0,3883	0,3883	Adults	Once a month	All year round	Comp. Agree	Neither	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Neither	Most. Agree	Yes	No	No	No	No	No	Yes	No	Yes	Yes	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	Yes	Yes	Yes	No	No	No	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	Yes	No	Yes	No	No
214	Whitley bay	0,0328	-0,9515	1,0171	0,0328	1,0171	1,0171	1,0171	0,0328	0,0328	-0,9515	-1,9357	1,0171	1,0171	1,0171	0,0328	-0,9515	1,0171	-0,9515	1,0171	1,0171	-0,9515	-0,9515	1,0171	-2,92	-0,9515	0,0328	0,0328	0,0328	0,0328	0,0328	Both	5 to 6 times a year	Special celebration	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Most. Agree	Neither	Yes	No	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	No	Yes	No	No	Yes	No	No	No	Yes	No	No
215	Whitley bay	0,4589	-1,1801	0,1311	1,1145	1,4423	-1,1801	-1,1801	-1,1801	1,4423	-1,1801	0,1311	0,1311	-1,1801	-0,8523	1,1145	1,1145	0,4589	-1,1801	-1,1801	0,7867	-1,1801	1,1145	0,7867	1,1145	0,7867	-1,1801	0,7867	-1,1801	0,7867	0,1311	Adults	Once every 6 months	Christmas and NY	Most. Agree	Most. Agree	Neither	Neither	Neither	Neither	Neither	Neither	Yes	No	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	No	No	Yes	No	Yes	No
216	Whitley bay	-0,1503	1,2371	0,8902	-0,1503	1,2371	0,5434	-0,1503	-1,5377	0,5434	0,1965	0,5434	0,8902	-1,1909	0,8902	-0,844	0,1965	0,8902	-1,5377	-1,5377	0,5434	-1,5377	1,2371	1,2371	-0,844	0,8902	-1,5377	0,5434	-1,1909	-1,1909	0,8902	Adults	Once a year	Special celebration	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No
217	Whitley bay	1,1954	1,1954	0,668	0,668	0,668	-0,3867	1,1954	0,668	-0,9141	0,1406	-1,9689	0,1406	0,1406	0,668	0,668	-1,4415	0,668	0,1406	-0,3867	1,1954	0,668	-1,4415	-2,4962	0,1406	0,1406	0,668	0,1406	0,1406	-0,9141	-1,9689	Adults	5 to 6 times a year	All year round	Comp. Agree	Neither	Comp. Agree	Neither	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Disa.	Yes	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	Yes	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	Yes	No
218	Whitley bay	-1,1656	0,4608	-0,3524	-1,1656	1,274	0,4608	-1,1656	-1,1656	2,0872	1,274	-1,1656	-0,3524	0,4608	-0,3524	-0,3524	-1,1656	2,0872	-0,3524	-0,3524	-0,3524	-0,3524	0,4608	-1,1656	-1,1656	0,4608	0,4608	0,4608	0,4608	2,0872	-0,3524	Adults	5 to 6 times a year	All year round	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No
219	Whitley bay	0,9754	-0,5381	-0,5381	1,4799	-0,0336	-2,0517	-2,5562	0,4709	-1,0426	-0,5381	0,9754	-0,0336	-1,5471	0,9754	0,9754	1,4799	-0,5381	-0,0336	-0,5381	-0,0336	-0,0336	-0,0336	0,4709	0,9754	0,4709	0,9754	-0,0336	-1,5471	0,4709	0,9754	Adults	Once a year	Christmas and NY	Comp. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Neither	Comp. Disa.	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	Yes	No	Yes	No	Yes	Yes	No	Yes	No	No	No	No	No	No
220	Whitley bay	1,291	-1,9365	1,291	0,6455	0,6455	-0,6455	-0,6455	0,6455	1,291	-1,291	-1,291	-1,291	0	0,6455	0	1,291	0	-1,291	-1,291	0	0,6455	-0,6455	0	-0,6455	0	1,9365	0,6455	-1,291	0	1,291	Adults	Once a year	Special celebration	Most. Agree	Most. Agree	Neither	Most. Agree	Comp. Agree	Comp. Agree	Neither	Most. Agree	No	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	No	No	No
221	Whitley bay	-1,5325	0,6361	1,0699	1,0699	1,0699	-1,9663	-1,0988	-0,2313	1,0699	-1,9663	0,2024	-0,2313	0,6361	0,6361	1,0699	-1,0988	0,6361	1,0699	-1,0988	0,6361	0,6361	-1,0988	0,6361	0,2024	-0,6651	-0,2313	-1,5325	0,2024	1,5036	-0,2313	Adults	Once a month	All year round	Most. Agree	Comp. Agree	Neither	Most. Agree	Most. Agree	Neither	Most. Agree	Neither	Yes	No	No	No	No	No	Yes	No	Yes	Yes	Yes	No	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	No	Yes	No	No	Yes	No	No	Yes	No	No	No
222	Whitley bay	1,2156	0,5275	-0,1605	-0,1605	0,5275	0,5275	0,5275	-1,5367	1,2156	0,5275	0,5275	-1,5367	-0,8486	1,2156	-1,5367	-1,5367	0,5275	-1,5367	0,5275	0,5275	-0,1605	-1,5367	1,2156	1,2156	-1,5367	0,5275	0,5275	-0,8486	1,2156	-0,1605	Adults	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Yes	No	No	Yes	Yes	No	No	Yes	No	No	Yes	Yes	No	Yes	Yes	Yes	Yes	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	Yes	No	No	Yes	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	No
223	Whitley bay	0,8363	1,2925	-1,4445	0,3801	0,3801	0,8363	-0,5322	-0,5322	-0,5322	-0,9884	-1,4445	-1,4445	-0,9884	0,3801	-1,4445	0,8363	-0,076	-0,5322	-0,9884	0,8363	-1,4445	-0,076	-0,5322	-0,076	1,7487	1,2925	1,7487	0,3801	1,2925	0,8363	Adults	Once every 6 months	Special celebration	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Disa.	Most. Disa.	Yes	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	Yes	No	No	No
224	Whitley bay	0,1857	-0,5107	-0,5107	0,8821	2,2748	0,1857	-0,5107	-2,5997	0,8821	0,8821	-0,5107	-0,5107	0,1857	0,8821	0,1857	0,8821	0,8821	-0,5107	-1,207	-0,5107	0,8821	-0,5107	-0,5107	-1,9034	-0,5107	-1,207	0,1857	0,1857	1,5784	0,8821	Adults	Once a month	Only the summer	Most. Agree	Most. Agree	Most. Agree	Neither	Most. Agree	Most. Agree	Neither	Neither	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	Yes	Yes	No	No	No	Yes	No	Yes	No	Yes	No	No
225	Whitley bay	-1,2417	-0,88	-1,6033	0,9283	-0,88	0,5666	-0,5184	0,9283	0,9283	0,9283	0,5666	0,5666	-1,2417	0,5666	-0,88	0,5666	1,2899	0,9283	0,9283	-1,2417	-1,2417	0,9283	-0,5184	-1,6033	0,9283	0,9283	-1,2417	-1,2417	0,9283	0,9283	Adults	Once a month	All year round	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	No	No	No	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No
226	Whitley bay	-0,7558	0,23	-1,7417	-0,2629	0,723	-1,7417	0,23	-0,7558	1,7088	1,2159	-0,7558	1,2159	1,7088	-0,7558	0,723	0,723	-0,2629	-0,7558	-1,2488	0,723	1,2159	-0,7558	1,2159	-0,2629	-1,7417	0,723	-0,2629	-0,7558	0,723	-0,2629	Both	Once a month	All year round	Most. Agree	Most. Agree	Neither	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Disa.	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	Yes	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	No	No	No
227	Whitley bay	1,0196	1,0196	-0,0352	-0,0352	0,668	1,0196	-1,0899	1,0196	-0,3867	-1,4415	-1,7931	1,0196	-0,3867	-0,0352	0,3164	0,668	0,668	1,0196	0,668	-1,7931	-0,7383	1,0196	-1,0899	-1,4415	-1,0899	1,0196	-1,7931	1,0196	0,668	0,3164	Adults	Once a month	All year round	Comp. Agree	Neither	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Most. Disa.	Yes	No	No	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	Yes	No	Yes	Yes	No	Yes	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No
228	Whitley bay	-0,0279	-0,8634	-0,8634	0,8077	0,8077	0,8077	0,8077	-1,699	0,8077	0,8077	0,8077	0,8077	-0,0279	0,8077	0,8077	0,8077	-0,8634	0,8077	-0,0279	-0,0279	-0,8634	-2,5346	0,8077	0,8077	-2,5346	-0,8634	-0,0279	-0,0279	0,8077	-0,8634	Adults	3 to 4 times a year	Only the summer	Most. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Neither	Most. Agree	Most. Agree	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No
229	Whitley bay	1,7609	-0,0766	0,8422	0,3828	-0,5359	-0,9953	-0,5359	1,3015	-0,9953	0,3828	0,8422	0,3828	-0,5359	1,3015	0,3828	0,3828	0,8422	-0,9953	-1,4547	-0,0766	-1,914	-1,914	-0,9953	1,3015	-0,9953	0,8422	1,3015	0,8422	-0,5359	-0,5359	Adults	Once a month	All year round	Comp. Agree	Neither	Most. Agree	Most. Disa.	Comp. Agree	Comp. Agree	Neither	Most. Agree	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No
230	Whitley bay	-0,2439	0,6707	-0,2439	-1,1585	-1,1585	1,5852	-1,1585	-0,2439	1,5852	1,5852	0,6707	-1,1585	0,6707	-0,2439	-1,1585	-0,2439	-0,2439	-0,2439	0,6707	0,6707	0,6707	-1,1585	1,5852	-0,2439	-2,073	-0,2439	-0,2439	-1,1585	1,5852	0,6707	Both	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	No	No	No	No	Yes	No	No	No	Yes	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No
231	Whitley bay	0,0443	0,0443	-0,6205	0,0443	0,0443	0,7092	-0,6205	-0,6205	0,0443	-0,6205	2,0389	0,7092	-0,6205	1,3741	-0,6205	0,7092	0,7092	-1,9503	0,0443	0,7092	0,0443	0,7092	0,0443	-2,6151	1,3741	0,7092	-0,6205	1,3741	-1,2854	-1,2854	Adults	3 to 4 times a year	Special celebration	Most. Agree	Neither	Most. Agree	Neither	Neither	Neither	Neither	Most. Disa.	Yes	No	No	No	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No
232	Whitley bay	0,8767	0,1659	-1,2559	0,1659	-1,2559	-1,2559	0,1659	-0,545	0,1659	-0,545	0,8767	1,5876	-1,9667	1,5876	1,5876	0,8767	-0,545	0,8767	-0,545	0,1659	-1,2559	0,8767	-0,545	-0,545	-1,2559	0,1659	-1,2559	0,1659	1,5876	0,8767	Adults	5 to 6 times a year	All year round	Comp. Agree	Neither	Neither	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Most. Agree	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No
233	Whitley bay	1,1523	1,1523	-1,0083	0,7202	1,1523	0,2881	-0,144	0,7202	0,2881	0,2881	-1,4404	-1,0083	-0,144	1,1523	-1,8725	-1,8725	0,7202	-1,8725	-0,5762	1,1523	1,1523	0,2881	-1,0083	-0,5762	0,2881	-0,5762	-1,0083	0,7202	0,7202	1,1523	Adults	Once a month	All year round	Neither	Neither	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Neither	No	No	No	Yes	No	No	Yes	Yes	No	No	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	No	Yes	No	No	No
234	Whitley bay	1,1391	2,1297	1,6344	-0,842	-0,842	1,1391	0,1486	0,1486	1,1391	-0,842	0,1486	1,1391	0,6439	-0,842	-1,3372	1,1391	-0,842	-1,3372	-1,3372	-0,842	-0,842	1,1391	-1,3372	-0,842	-0,842	0,1486	-0,3467	0,6439	0,1486	0,6439	Adults	5 to 6 times a year	Special celebration	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Neither	Neither	Comp. Agree	Most. Disa.	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No
235	Whitley bay	-0,1888	0,5191	1,227	1,227	-0,8967	-1,6046	0,5191	0,5191	-0,1888	0,5191	0,5191	0,5191	0,5191	-0,1888	-1,6046	1,227	0,5191	0,5191	-2,3125	-0,1888	-2,3125	-0,8967	-0,1888	1,227	-0,1888	-0,1888	1,227	-0,8967	-0,1888	1,227	Adults	Once every 2 weeks	All year round	Comp. Agree	Neither	Comp. Agree	Neither	Neither	Neither	Neither	Most. Disa.	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No
236	Whitley bay	0,4669	-0,2902	-1,4258	0,8454	1,2239	-0,2902	-0,6687	-1,8044	-1,8044	0,4669	0,8454	0,4669	1,2239	-0,6687	0,0883	0,4669	0,4669	-1,0473	0,4669	-1,8044	0,8454	-1,4258	0,4669	1,2239	-1,8044	0,8454	0,8454	0,4669	0,8454	0,4669	Adults	3 to 4 times a year	Special celebration	Comp. Agree	Neither	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Neither	Neither	Yes	No	No	No	No	No	No	Yes	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	Yes	No	Yes	No
